time,Desa,Dusun,DiseasestoPlot,MOUYN,GIS_time,Desa_pop_2018,Disease_cat,NumDiagnoses,TotalYearlyPatients
zAfter,Mata-Mata,Suka Bangun,Diabetes,1,65.49705557,3796.506608,Non-infectious,4,20
zAfter,Mata-Mata,Suka Bangun,Diarrheal disease,1,65.49705557,3796.506608,Infectious,0,20
zAfter,Mata-Mata,Suka Bangun,Heart Disease,1,65.49705557,3796.506608,Non-infectious,1,20
zAfter,Mata-Mata,Suka Bangun,Liver Disease,1,65.49705557,3796.506608,Other,0,20
zAfter,Mata-Mata,Suka Bangun,Lower respiratory infections,1,65.49705557,3796.506608,Infectious,1,20
zAfter,Mata-Mata,Suka Bangun,Malaria,1,65.49705557,3796.506608,Infectious,0,20
zAfter,Mata-Mata,Suka Bangun,Malnutrition,1,65.49705557,3796.506608,Non-infectious,0,20
zAfter,Mata-Mata,Suka Bangun,NTD,1,65.49705557,3796.506608,Infectious,0,180
zAfter,Mata-Mata,Suka Bangun,Trauma,1,65.49705557,3796.506608,Other,1,20
zAfter,Mata-Mata,Suka Bangun,Tuberculosis,1,65.49705557,3796.506608,Infectious,1,20
zAfter,Mata-Mata,Suka Bangun,Untracked,1,65.49705557,3796.506608,Untracked,15,80
zAfter,Mata-Mata,Suka Bangun,Upper respiratory infections,1,65.49705557,3796.506608,Infectious,0,20
zAfter,Mata-Mata,Suka Damai,Anemia,1,65.49705557,3796.506608,Other,0,32
zAfter,Mata-Mata,Suka Damai,Childhood-cluster diseases,1,65.49705557,3796.506608,Infectious,0,32
zAfter,Mata-Mata,Suka Damai,COPD,1,65.49705557,3796.506608,Non-infectious,2,32
zAfter,Mata-Mata,Suka Damai,Dental disease,1,65.49705557,3796.506608,Other,5,32
zAfter,Mata-Mata,Suka Damai,Diabetes,1,65.49705557,3796.506608,Non-infectious,0,32
zAfter,Mata-Mata,Suka Damai,Diarrheal disease,1,65.49705557,3796.506608,Infectious,0,32
zAfter,Mata-Mata,Suka Damai,Heart Disease,1,65.49705557,3796.506608,Non-infectious,2,32
zAfter,Mata-Mata,Suka Damai,Liver Disease,1,65.49705557,3796.506608,Other,0,32
zAfter,Mata-Mata,Suka Damai,Lower respiratory infections,1,65.49705557,3796.506608,Infectious,2,32
zAfter,Mata-Mata,Suka Damai,Malaria,1,65.49705557,3796.506608,Infectious,0,32
zAfter,Mata-Mata,Suka Damai,Malnutrition,1,65.49705557,3796.506608,Non-infectious,1,32
zAfter,Mata-Mata,Suka Damai,NTD,1,65.49705557,3796.506608,Infectious,1,288
zAfter,Mata-Mata,Suka Damai,Trauma,1,65.49705557,3796.506608,Other,1,32
zAfter,Mata-Mata,Suka Damai,Tuberculosis,1,65.49705557,3796.506608,Infectious,1,32
zAfter,Mata-Mata,Suka Damai,Untracked,1,65.49705557,3796.506608,Untracked,20,128
zAfter,Mata-Mata,Suka Damai,Upper respiratory infections,1,65.49705557,3796.506608,Infectious,0,32
zAfter,Mata-Mata,Suka Ramai,Anemia,1,65.49705557,3796.506608,Other,0,70
zAfter,Mata-Mata,Suka Ramai,Childhood-cluster diseases,1,65.49705557,3796.506608,Infectious,0,70
zAfter,Mata-Mata,Suka Ramai,COPD,1,65.49705557,3796.506608,Non-infectious,1,70
zAfter,Mata-Mata,Suka Ramai,Dental disease,1,65.49705557,3796.506608,Other,17,70
zAfter,Mata-Mata,Suka Ramai,Diabetes,1,65.49705557,3796.506608,Non-infectious,2,70
zAfter,Mata-Mata,Suka Ramai,Diarrheal disease,1,65.49705557,3796.506608,Infectious,1,70
zAfter,Mata-Mata,Suka Ramai,Heart Disease,1,65.49705557,3796.506608,Non-infectious,3,70
zAfter,Mata-Mata,Suka Ramai,Liver Disease,1,65.49705557,3796.506608,Other,0,70
zAfter,Mata-Mata,Suka Ramai,Lower respiratory infections,1,65.49705557,3796.506608,Infectious,3,70
zAfter,Mata-Mata,Suka Ramai,Malaria,1,65.49705557,3796.506608,Infectious,0,70
zAfter,Mata-Mata,Suka Ramai,Malnutrition,1,65.49705557,3796.506608,Non-infectious,2,70
zAfter,Mata-Mata,Suka Ramai,NTD,1,65.49705557,3796.506608,Infectious,1,630
zAfter,Mata-Mata,Suka Ramai,Trauma,1,65.49705557,3796.506608,Other,1,70
zAfter,Mata-Mata,Suka Ramai,Tuberculosis,1,65.49705557,3796.506608,Infectious,3,70
zAfter,Mata-Mata,Suka Ramai,Untracked,1,65.49705557,3796.506608,Untracked,47,280
zAfter,Mata-Mata,Suka Ramai,Upper respiratory infections,1,65.49705557,3796.506608,Infectious,5,70
zAfter,Matan Jaya,Air Manis,Anemia,1,141.8508212,6867.039518,Other,0,31
zAfter,Matan Jaya,Air Manis,Childhood-cluster diseases,1,141.8508212,6867.039518,Infectious,0,31
zAfter,Matan Jaya,Air Manis,COPD,1,141.8508212,6867.039518,Non-infectious,0,31
zAfter,Matan Jaya,Air Manis,Dental disease,1,141.8508212,6867.039518,Other,1,31
zAfter,Matan Jaya,Air Manis,Diabetes,1,141.8508212,6867.039518,Non-infectious,0,31
zAfter,Matan Jaya,Air Manis,Diarrheal disease,1,141.8508212,6867.039518,Infectious,3,31
zAfter,Matan Jaya,Air Manis,Heart Disease,1,141.8508212,6867.039518,Non-infectious,2,31
zAfter,Matan Jaya,Air Manis,Liver Disease,1,141.8508212,6867.039518,Other,1,31
zAfter,Matan Jaya,Air Manis,Lower respiratory infections,1,141.8508212,6867.039518,Infectious,1,31
zAfter,Matan Jaya,Air Manis,Malaria,1,141.8508212,6867.039518,Infectious,0,31
zAfter,Matan Jaya,Air Manis,Malnutrition,1,141.8508212,6867.039518,Non-infectious,0,31
zAfter,Matan Jaya,Air Manis,NTD,1,141.8508212,6867.039518,Infectious,0,279
zAfter,Matan Jaya,Air Manis,Trauma,1,141.8508212,6867.039518,Other,0,31
zAfter,Matan Jaya,Air Manis,Tuberculosis,1,141.8508212,6867.039518,Infectious,0,31
zAfter,Matan Jaya,Air Manis,Untracked,1,141.8508212,6867.039518,Untracked,23,124
zAfter,Matan Jaya,Air Manis,Upper respiratory infections,1,141.8508212,6867.039518,Infectious,3,31
zAfter,Matan Jaya,Jelutung,Anemia,1,141.8508212,6867.039518,Other,1,34
zAfter,Matan Jaya,Jelutung,Childhood-cluster diseases,1,141.8508212,6867.039518,Infectious,0,34
zAfter,Matan Jaya,Jelutung,COPD,1,141.8508212,6867.039518,Non-infectious,1,34
zAfter,Matan Jaya,Jelutung,Dental disease,1,141.8508212,6867.039518,Other,2,34
zAfter,Matan Jaya,Jelutung,Diabetes,1,141.8508212,6867.039518,Non-infectious,2,34
zAfter,Matan Jaya,Jelutung,Diarrheal disease,1,141.8508212,6867.039518,Infectious,0,34
zAfter,Matan Jaya,Jelutung,Heart Disease,1,141.8508212,6867.039518,Non-infectious,1,34
zAfter,Matan Jaya,Jelutung,Liver Disease,1,141.8508212,6867.039518,Other,0,34
zAfter,Matan Jaya,Jelutung,Lower respiratory infections,1,141.8508212,6867.039518,Infectious,1,34
zAfter,Matan Jaya,Jelutung,Malaria,1,141.8508212,6867.039518,Infectious,0,34
zAfter,Matan Jaya,Jelutung,Malnutrition,1,141.8508212,6867.039518,Non-infectious,0,34
zAfter,Matan Jaya,Jelutung,NTD,1,141.8508212,6867.039518,Infectious,1,306
zAfter,Matan Jaya,Jelutung,Trauma,1,141.8508212,6867.039518,Other,0,34
zAfter,Matan Jaya,Jelutung,Tuberculosis,1,141.8508212,6867.039518,Infectious,0,34
zAfter,Matan Jaya,Jelutung,Untracked,1,141.8508212,6867.039518,Untracked,32,136
zAfter,Matan Jaya,Jelutung,Upper respiratory infections,1,141.8508212,6867.039518,Infectious,1,34
zAfter,Matan Jaya,Matan,Anemia,1,141.8508212,6867.039518,Other,1,45
zAfter,Matan Jaya,Matan,Childhood-cluster diseases,1,141.8508212,6867.039518,Infectious,0,45
zAfter,Matan Jaya,Matan,COPD,1,141.8508212,6867.039518,Non-infectious,1,45
zAfter,Matan Jaya,Matan,Dental disease,1,141.8508212,6867.039518,Other,4,45
zAfter,Matan Jaya,Matan,Diabetes,1,141.8508212,6867.039518,Non-infectious,3,45
zAfter,Matan Jaya,Matan,Diarrheal disease,1,141.8508212,6867.039518,Infectious,1,45
zAfter,Matan Jaya,Matan,Heart Disease,1,141.8508212,6867.039518,Non-infectious,1,45
zAfter,Matan Jaya,Matan,Liver Disease,1,141.8508212,6867.039518,Other,0,45
zAfter,Matan Jaya,Matan,Lower respiratory infections,1,141.8508212,6867.039518,Infectious,3,45
zAfter,Matan Jaya,Matan,Malaria,1,141.8508212,6867.039518,Infectious,0,45
zAfter,Matan Jaya,Matan,Malnutrition,1,141.8508212,6867.039518,Non-infectious,0,45
zAfter,Matan Jaya,Matan,NTD,1,141.8508212,6867.039518,Infectious,1,405
zAfter,Matan Jaya,Matan,Trauma,1,141.8508212,6867.039518,Other,0,45
zAfter,Matan Jaya,Matan,Tuberculosis,1,141.8508212,6867.039518,Infectious,2,45
zAfter,Matan Jaya,Matan,Untracked,1,141.8508212,6867.039518,Untracked,39,180
zAfter,Matan Jaya,Matan,Upper respiratory infections,1,141.8508212,6867.039518,Infectious,0,45
zAfter,Medan Jaya,Karya Bersama,Anemia,1,33.86434461,728.4516499,Other,0,108
zAfter,Medan Jaya,Karya Bersama,Childhood-cluster diseases,1,33.86434461,728.4516499,Infectious,0,108
zAfter,Medan Jaya,Karya Bersama,COPD,1,33.86434461,728.4516499,Non-infectious,1,108
zAfter,Medan Jaya,Karya Bersama,Dental disease,1,33.86434461,728.4516499,Other,19,108
zAfter,Medan Jaya,Karya Bersama,Diabetes,1,33.86434461,728.4516499,Non-infectious,3,108
zAfter,Medan Jaya,Karya Bersama,Diarrheal disease,1,33.86434461,728.4516499,Infectious,0,108
zAfter,Medan Jaya,Karya Bersama,Heart Disease,1,33.86434461,728.4516499,Non-infectious,4,108
zAfter,Medan Jaya,Karya Bersama,Liver Disease,1,33.86434461,728.4516499,Other,0,108
zAfter,Medan Jaya,Karya Bersama,Lower respiratory infections,1,33.86434461,728.4516499,Infectious,5,108
zAfter,Medan Jaya,Karya Bersama,Malaria,1,33.86434461,728.4516499,Infectious,0,108
zAfter,Medan Jaya,Karya Bersama,Malnutrition,1,33.86434461,728.4516499,Non-infectious,1,108
zAfter,Medan Jaya,Karya Bersama,NTD,1,33.86434461,728.4516499,Infectious,0,972
zAfter,Medan Jaya,Karya Bersama,Trauma,1,33.86434461,728.4516499,Other,0,108
zAfter,Medan Jaya,Karya Bersama,Tuberculosis,1,33.86434461,728.4516499,Infectious,4,108
zAfter,Medan Jaya,Karya Bersama,Untracked,1,33.86434461,728.4516499,Untracked,80,432
zAfter,Medan Jaya,Karya Bersama,Upper respiratory infections,1,33.86434461,728.4516499,Infectious,3,108
zAfter,Medan Jaya,Karya Makmur,Anemia,1,33.86434461,728.4516499,Other,0,36
zAfter,Medan Jaya,Karya Makmur,Childhood-cluster diseases,1,33.86434461,728.4516499,Infectious,0,36
zAfter,Medan Jaya,Karya Makmur,COPD,1,33.86434461,728.4516499,Non-infectious,2,36
zAfter,Medan Jaya,Karya Makmur,Dental disease,1,33.86434461,728.4516499,Other,8,36
zAfter,Medan Jaya,Karya Makmur,Diabetes,1,33.86434461,728.4516499,Non-infectious,1,36
zAfter,Medan Jaya,Karya Makmur,Diarrheal disease,1,33.86434461,728.4516499,Infectious,0,36
zAfter,Medan Jaya,Karya Makmur,Heart Disease,1,33.86434461,728.4516499,Non-infectious,2,36
zAfter,Medan Jaya,Karya Makmur,Liver Disease,1,33.86434461,728.4516499,Other,0,36
zAfter,Medan Jaya,Karya Makmur,Lower respiratory infections,1,33.86434461,728.4516499,Infectious,2,36
zAfter,Medan Jaya,Karya Makmur,Malaria,1,33.86434461,728.4516499,Infectious,1,36
zAfter,Medan Jaya,Karya Makmur,Malnutrition,1,33.86434461,728.4516499,Non-infectious,0,36
zAfter,Medan Jaya,Karya Makmur,NTD,1,33.86434461,728.4516499,Infectious,0,324
zAfter,Medan Jaya,Karya Makmur,Trauma,1,33.86434461,728.4516499,Other,1,36
zAfter,Medan Jaya,Karya Makmur,Tuberculosis,1,33.86434461,728.4516499,Infectious,2,36
zAfter,Medan Jaya,Karya Makmur,Untracked,1,33.86434461,728.4516499,Untracked,25,144
zAfter,Medan Jaya,Karya Makmur,Upper respiratory infections,1,33.86434461,728.4516499,Infectious,2,36
zAfter,Medan Jaya,Sepakat Bersama,Anemia,1,33.86434461,728.4516499,Other,0,18
zAfter,Medan Jaya,Sepakat Bersama,Childhood-cluster diseases,1,33.86434461,728.4516499,Infectious,0,18
zAfter,Medan Jaya,Sepakat Bersama,COPD,1,33.86434461,728.4516499,Non-infectious,0,18
zAfter,Medan Jaya,Sepakat Bersama,Dental disease,1,33.86434461,728.4516499,Other,8,18
zAfter,Medan Jaya,Sepakat Bersama,Diabetes,1,33.86434461,728.4516499,Non-infectious,0,18
zAfter,Medan Jaya,Sepakat Bersama,Diarrheal disease,1,33.86434461,728.4516499,Infectious,0,18
zAfter,Medan Jaya,Sepakat Bersama,Heart Disease,1,33.86434461,728.4516499,Non-infectious,0,18
zAfter,Medan Jaya,Sepakat Bersama,Liver Disease,1,33.86434461,728.4516499,Other,0,18
zAfter,Medan Jaya,Sepakat Bersama,Lower respiratory infections,1,33.86434461,728.4516499,Infectious,0,18
zAfter,Medan Jaya,Sepakat Bersama,Malaria,1,33.86434461,728.4516499,Infectious,0,18
zAfter,Medan Jaya,Sepakat Bersama,Malnutrition,1,33.86434461,728.4516499,Non-infectious,0,18
zAfter,Medan Jaya,Sepakat Bersama,NTD,1,33.86434461,728.4516499,Infectious,2,162
zAfter,Medan Jaya,Sepakat Bersama,Trauma,1,33.86434461,728.4516499,Other,0,18
zAfter,Medan Jaya,Sepakat Bersama,Tuberculosis,1,33.86434461,728.4516499,Infectious,1,18
zAfter,Medan Jaya,Sepakat Bersama,Untracked,1,33.86434461,728.4516499,Untracked,4,72
zAfter,Medan Jaya,Sepakat Bersama,Upper respiratory infections,1,33.86434461,728.4516499,Infectious,6,18
zAfter,Nipah Kuning,Sinar Utara,Anemia,0,31.2427472,1124.047314,Other,0,1
zAfter,Nipah Kuning,Sinar Utara,Childhood-cluster diseases,0,31.2427472,1124.047314,Infectious,0,1
zAfter,Nipah Kuning,Sinar Utara,COPD,0,31.2427472,1124.047314,Non-infectious,0,1
zAfter,Nipah Kuning,Sinar Utara,Dental disease,0,31.2427472,1124.047314,Other,0,1
zAfter,Nipah Kuning,Sinar Utara,Diabetes,0,31.2427472,1124.047314,Non-infectious,0,1
zAfter,Nipah Kuning,Sinar Utara,Diarrheal disease,0,31.2427472,1124.047314,Infectious,0,1
zAfter,Nipah Kuning,Sinar Utara,Heart Disease,0,31.2427472,1124.047314,Non-infectious,0,1
zAfter,Nipah Kuning,Sinar Utara,Liver Disease,0,31.2427472,1124.047314,Other,0,1
zAfter,Nipah Kuning,Sinar Utara,Lower respiratory infections,0,31.2427472,1124.047314,Infectious,0,1
zAfter,Nipah Kuning,Sinar Utara,Malaria,0,31.2427472,1124.047314,Infectious,0,1
zAfter,Nipah Kuning,Sinar Utara,Malnutrition,0,31.2427472,1124.047314,Non-infectious,0,1
zAfter,Nipah Kuning,Sinar Utara,NTD,0,31.2427472,1124.047314,Infectious,0,9
zAfter,Nipah Kuning,Sinar Utara,Trauma,0,31.2427472,1124.047314,Other,0,1
zAfter,Nipah Kuning,Sinar Utara,Tuberculosis,0,31.2427472,1124.047314,Infectious,0,1
zAfter,Nipah Kuning,Sinar Utara,Untracked,0,31.2427472,1124.047314,Untracked,1,4
zAfter,Nipah Kuning,Sinar Utara,Upper respiratory infections,0,31.2427472,1124.047314,Infectious,0,1
zAfter,Pampang Harapan,Pampang Harapan,Anemia,0,31.7275243,1975.457593,Other,0,59
zAfter,Pampang Harapan,Pampang Harapan,Childhood-cluster diseases,0,31.7275243,1975.457593,Infectious,0,59
zAfter,Pampang Harapan,Pampang Harapan,COPD,0,31.7275243,1975.457593,Non-infectious,0,59
zAfter,Pampang Harapan,Pampang Harapan,Dental disease,0,31.7275243,1975.457593,Other,15,59
zAfter,Pampang Harapan,Pampang Harapan,Diabetes,0,31.7275243,1975.457593,Non-infectious,1,59
zAfter,Pampang Harapan,Pampang Harapan,Diarrheal disease,0,31.7275243,1975.457593,Infectious,1,59
zAfter,Pampang Harapan,Pampang Harapan,Heart Disease,0,31.7275243,1975.457593,Non-infectious,2,59
zAfter,Pampang Harapan,Pampang Harapan,Liver Disease,0,31.7275243,1975.457593,Other,0,59
zAfter,Pampang Harapan,Pampang Harapan,Lower respiratory infections,0,31.7275243,1975.457593,Infectious,3,59
zAfter,Pampang Harapan,Pampang Harapan,Malaria,0,31.7275243,1975.457593,Infectious,0,59
zAfter,Pampang Harapan,Pampang Harapan,Malnutrition,0,31.7275243,1975.457593,Non-infectious,0,59
zAfter,Pampang Harapan,Pampang Harapan,NTD,0,31.7275243,1975.457593,Infectious,0,531
zAfter,Pampang Harapan,Pampang Harapan,Trauma,0,31.7275243,1975.457593,Other,0,59
zAfter,Pampang Harapan,Pampang Harapan,Tuberculosis,0,31.7275243,1975.457593,Infectious,0,59
zAfter,Pampang Harapan,Pampang Harapan,Untracked,0,31.7275243,1975.457593,Untracked,43,236
zAfter,Pampang Harapan,Pampang Harapan,Upper respiratory infections,0,31.7275243,1975.457593,Infectious,5,59
zAfter,Pampang Harapan,Pasir Mayang,Anemia,0,31.7275243,1975.457593,Other,0,11
zAfter,Pampang Harapan,Pasir Mayang,Childhood-cluster diseases,0,31.7275243,1975.457593,Infectious,0,11
zAfter,Pampang Harapan,Pasir Mayang,COPD,0,31.7275243,1975.457593,Non-infectious,0,11
zAfter,Pampang Harapan,Pasir Mayang,Dental disease,0,31.7275243,1975.457593,Other,1,11
zAfter,Pampang Harapan,Pasir Mayang,Diabetes,0,31.7275243,1975.457593,Non-infectious,0,11
zAfter,Pampang Harapan,Pasir Mayang,Diarrheal disease,0,31.7275243,1975.457593,Infectious,0,11
zAfter,Pampang Harapan,Pasir Mayang,Heart Disease,0,31.7275243,1975.457593,Non-infectious,0,11
zAfter,Pampang Harapan,Pasir Mayang,Liver Disease,0,31.7275243,1975.457593,Other,0,11
zAfter,Pampang Harapan,Pasir Mayang,Lower respiratory infections,0,31.7275243,1975.457593,Infectious,0,11
zAfter,Pampang Harapan,Pasir Mayang,Malaria,0,31.7275243,1975.457593,Infectious,0,11
zAfter,Pampang Harapan,Pasir Mayang,Malnutrition,0,31.7275243,1975.457593,Non-infectious,0,11
zAfter,Pampang Harapan,Pasir Mayang,NTD,0,31.7275243,1975.457593,Infectious,0,99
zAfter,Pampang Harapan,Pasir Mayang,Trauma,0,31.7275243,1975.457593,Other,0,11
zAfter,Pampang Harapan,Pasir Mayang,Tuberculosis,0,31.7275243,1975.457593,Infectious,2,11
zAfter,Pampang Harapan,Pasir Mayang,Untracked,0,31.7275243,1975.457593,Untracked,8,44
zAfter,Pampang Harapan,Pasir Mayang,Upper respiratory infections,0,31.7275243,1975.457593,Infectious,0,11
zAfter,Pampang Harapan,Segua,Anemia,0,31.7275243,1975.457593,Other,0,2
zAfter,Pampang Harapan,Segua,Childhood-cluster diseases,0,31.7275243,1975.457593,Infectious,0,2
zAfter,Pampang Harapan,Segua,COPD,0,31.7275243,1975.457593,Non-infectious,0,2
zAfter,Pampang Harapan,Segua,Dental disease,0,31.7275243,1975.457593,Other,0,2
zAfter,Pampang Harapan,Segua,Diabetes,0,31.7275243,1975.457593,Non-infectious,0,2
zAfter,Pampang Harapan,Segua,Diarrheal disease,0,31.7275243,1975.457593,Infectious,0,2
zAfter,Pampang Harapan,Segua,Heart Disease,0,31.7275243,1975.457593,Non-infectious,0,2
zAfter,Pampang Harapan,Segua,Liver Disease,0,31.7275243,1975.457593,Other,0,2
zAfter,Pampang Harapan,Segua,Lower respiratory infections,0,31.7275243,1975.457593,Infectious,1,2
zAfter,Pampang Harapan,Segua,Malaria,0,31.7275243,1975.457593,Infectious,0,2
zAfter,Pampang Harapan,Segua,Malnutrition,0,31.7275243,1975.457593,Non-infectious,0,2
zAfter,Pampang Harapan,Segua,NTD,0,31.7275243,1975.457593,Infectious,0,18
zAfter,Pampang Harapan,Segua,Trauma,0,31.7275243,1975.457593,Other,0,2
zAfter,Pampang Harapan,Segua,Tuberculosis,0,31.7275243,1975.457593,Infectious,0,2
zAfter,Pampang Harapan,Segua,Untracked,0,31.7275243,1975.457593,Untracked,2,8
zAfter,Pampang Harapan,Segua,Upper respiratory infections,0,31.7275243,1975.457593,Infectious,0,2
zAfter,Pangkalan Buton,Air Pauh,Anemia,1,6.915062307,3747.294031,Other,2,189
zAfter,Pangkalan Buton,Air Pauh,Childhood-cluster diseases,1,6.915062307,3747.294031,Infectious,1,189
zAfter,Pangkalan Buton,Air Pauh,COPD,1,6.915062307,3747.294031,Non-infectious,3,189
zAfter,Pangkalan Buton,Air Pauh,Dental disease,1,6.915062307,3747.294031,Other,32,189
zAfter,Pangkalan Buton,Air Pauh,Diabetes,1,6.915062307,3747.294031,Non-infectious,3,189
zAfter,Pangkalan Buton,Air Pauh,Diarrheal disease,1,6.915062307,3747.294031,Infectious,8,189
zAfter,Pangkalan Buton,Air Pauh,Heart Disease,1,6.915062307,3747.294031,Non-infectious,4,189
zAfter,Pangkalan Buton,Air Pauh,Liver Disease,1,6.915062307,3747.294031,Other,0,189
zAfter,Pangkalan Buton,Air Pauh,Lower respiratory infections,1,6.915062307,3747.294031,Infectious,8,189
zAfter,Pangkalan Buton,Air Pauh,Malaria,1,6.915062307,3747.294031,Infectious,1,189
zAfter,Pangkalan Buton,Air Pauh,Malnutrition,1,6.915062307,3747.294031,Non-infectious,0,189
zAfter,Pangkalan Buton,Air Pauh,NTD,1,6.915062307,3747.294031,Infectious,4,1701
zAfter,Pangkalan Buton,Air Pauh,Trauma,1,6.915062307,3747.294031,Other,5,189
zAfter,Pangkalan Buton,Air Pauh,Tuberculosis,1,6.915062307,3747.294031,Infectious,5,189
zAfter,Pangkalan Buton,Air Pauh,Untracked,1,6.915062307,3747.294031,Untracked,137,756
zAfter,Pangkalan Buton,Air Pauh,Upper respiratory infections,1,6.915062307,3747.294031,Infectious,13,189
zAfter,Pangkalan Buton,Simpang Empat,Anemia,1,6.915062307,3747.294031,Other,4,797
zAfter,Pangkalan Buton,Simpang Empat,Childhood-cluster diseases,1,6.915062307,3747.294031,Infectious,12,797
zAfter,Pangkalan Buton,Simpang Empat,COPD,1,6.915062307,3747.294031,Non-infectious,7,797
zAfter,Pangkalan Buton,Simpang Empat,Dental disease,1,6.915062307,3747.294031,Other,170,797
zAfter,Pangkalan Buton,Simpang Empat,Diabetes,1,6.915062307,3747.294031,Non-infectious,22,797
zAfter,Pangkalan Buton,Simpang Empat,Diarrheal disease,1,6.915062307,3747.294031,Infectious,62,797
zAfter,Pangkalan Buton,Simpang Empat,Heart Disease,1,6.915062307,3747.294031,Non-infectious,32,797
zAfter,Pangkalan Buton,Simpang Empat,Liver Disease,1,6.915062307,3747.294031,Other,0,797
zAfter,Pangkalan Buton,Simpang Empat,Lower respiratory infections,1,6.915062307,3747.294031,Infectious,51,797
zAfter,Pangkalan Buton,Simpang Empat,Malaria,1,6.915062307,3747.294031,Infectious,0,797
zAfter,Pangkalan Buton,Simpang Empat,Malnutrition,1,6.915062307,3747.294031,Non-infectious,4,797
zAfter,Pangkalan Buton,Simpang Empat,NTD,1,6.915062307,3747.294031,Infectious,20,7173
zAfter,Pangkalan Buton,Simpang Empat,Trauma,1,6.915062307,3747.294031,Other,21,797
zAfter,Pangkalan Buton,Simpang Empat,Tuberculosis,1,6.915062307,3747.294031,Infectious,4,797
zAfter,Pangkalan Buton,Simpang Empat,Untracked,1,6.915062307,3747.294031,Untracked,631,3188
zAfter,Pangkalan Buton,Simpang Empat,Upper respiratory infections,1,6.915062307,3747.294031,Infectious,146,797
zAfter,Pangkalan Buton,Sungai Gali,Anemia,1,6.915062307,3747.294031,Other,1,113
zAfter,Pangkalan Buton,Sungai Gali,Childhood-cluster diseases,1,6.915062307,3747.294031,Infectious,0,113
zAfter,Pangkalan Buton,Sungai Gali,COPD,1,6.915062307,3747.294031,Non-infectious,1,113
zAfter,Pangkalan Buton,Sungai Gali,Dental disease,1,6.915062307,3747.294031,Other,10,113
zAfter,Pangkalan Buton,Sungai Gali,Diabetes,1,6.915062307,3747.294031,Non-infectious,3,113
